,dropoff_node,pickup_node,distance,dropoff_longitude,dropoff_latitude,pickup_longitude,pickup_latitude
0,4,41,0.05044162115346898,0.0,0.0,0.0,0.0
0,4,42,0.07218371411740217,0.0,0.0,0.0,0.0
0,4,43,0.07196559343993497,0.0,0.0,0.0,0.0
0,4,44,0.07469557112541216,0.0,0.0,0.0,0.0
0,4,45,0.0157308716833702,0.0,0.0,0.0,0.0
0,4,46,0.058623989918486545,0.0,0.0,0.0,0.0
0,4,47,0.08473340381930665,0.0,0.0,0.0,0.0
0,4,48,0.04684064070958062,0.0,0.0,0.0,0.0
0,4,49,0.05155861001343381,0.0,0.0,0.0,0.0
0,4,50,0.03530804240181315,0.0,0.0,0.0,0.0
0,4,51,0.08523372226225638,0.0,0.0,0.0,0.0
0,4,52,0.03530851443382794,0.0,0.0,0.0,0.0
0,4,53,0.05405913173889076,0.0,0.0,0.0,0.0
0,4,54,0.042518132455199344,0.0,0.0,0.0,0.0
0,4,55,0.06668217589142152,0.0,0.0,0.0,0.0
0,4,56,0.03923590838580957,0.0,0.0,0.0,0.0
0,4,57,0.017781927915540396,0.0,0.0,0.0,0.0
0,4,58,0.030394605351334564,0.0,0.0,0.0,0.0
0,4,59,0.006622914435302231,0.0,0.0,0.0,0.0
0,4,60,0.01610260775001198,0.0,0.0,0.0,0.0
0,4,61,0.06790871963602087,0.0,0.0,0.0,0.0
0,4,62,0.042898124542605165,0.0,0.0,0.0,0.0
0,4,63,0.021512834052937843,0.0,0.0,0.0,0.0
0,5,0,0.04652564055940793,0.0,0.0,0.0,0.0
0,5,1,0.04856017177936582,0.0,0.0,0.0,0.0
0,5,2,0.039172509976748454,0.0,0.0,0.0,0.0
0,5,3,0.08958520624771434,0.0,0.0,0.0,0.0
0,5,4,0.08726428339282105,0.0,0.0,0.0,0.0
0,5,6,0.023079526962618738,0.0,0.0,0.0,0.0
0,5,7,0.028978317130233876,0.0,0.0,0.0,0.0
0,5,8,0.014721822945764716,0.0,0.0,0.0,0.0
0,5,9,0.013741390725697977,0.0,0.0,0.0,0.0
0,5,10,0.05647699678445991,0.0,0.0,0.0,0.0
0,5,11,0.009911195854472948,0.0,0.0,0.0,0.0
0,5,12,0.03639890830581161,0.0,0.0,0.0,0.0
0,5,13,0.01447347010738166,0.0,0.0,0.0,0.0
0,5,14,0.014524490406944712,0.0,0.0,0.0,0.0
0,5,15,0.08453455669074499,0.0,0.0,0.0,0.0
0,5,16,0.0060710004624938965,0.0,0.0,0.0,0.0
0,5,17,0.022319630675184818,0.0,0.0,0.0,0.0
0,5,18,0.04632270579830177,0.0,0.0,0.0,0.0
0,5,19,0.04130529479648908,0.0,0.0,0.0,0.0
0,5,20,0.03935602524395661,0.0,0.0,0.0,0.0
0,5,21,0.08843920858001109,0.0,0.0,0.0,0.0
0,5,22,0.07078189363844235,0.0,0.0,0.0,0.0
0,5,23,0.03777820354046471,0.0,0.0,0.0,0.0
0,5,24,0.0453614912248485,0.0,0.0,0.0,0.0
0,5,25,0.007992823664595562,0.0,0.0,0.0,0.0
0,5,26,0.05515626400799011,0.0,0.0,0.0,0.0
0,5,27,0.08931046114350938,0.0,0.0,0.0,0.0
0,5,28,0.05830142198369711,0.0,0.0,0.0,0.0
0,5,29,0.029924303641319865,0.0,0.0,0.0,0.0
0,5,30,0.07679673912342107,0.0,0.0,0.0,0.0
0,5,31,0.07595481578908297,0.0,0.0,0.0,0.0
0,5,32,0.08770628574027318,0.0,0.0,0.0,0.0
0,5,33,0.07440105837126178,0.0,0.0,0.0,0.0
0,5,34,0.07963484642879594,0.0,0.0,0.0,0.0
0,5,35,0.036225749390658146,0.0,0.0,0.0,0.0
0,5,36,0.026229271504453013,0.0,0.0,0.0,0.0
0,5,37,0.08620189532732374,0.0,0.0,0.0,0.0
0,5,38,0.050945953782339265,0.0,0.0,0.0,0.0
0,5,39,0.016847075670666914,0.0,0.0,0.0,0.0
0,5,40,0.06615441075600456,0.0,0.0,0.0,0.0
0,5,41,0.05870962766392952,0.0,0.0,0.0,0.0
0,5,42,0.0310029330536813,0.0,0.0,0.0,0.0
0,5,43,0.007770592606551767,0.0,0.0,0.0,0.0
0,5,44,0.01715115443163253,0.0,0.0,0.0,0.0
0,5,45,0.045369921115558286,0.0,0.0,0.0,0.0
0,5,46,0.07616953589206388,0.0,0.0,0.0,0.0
0,5,47,0.04724868959654365,0.0,0.0,0.0,0.0
0,5,48,0.08498185569778083,0.0,0.0,0.0,0.0
0,5,49,0.07906236077194546,0.0,0.0,0.0,0.0
0,5,50,0.024322833569331966,0.0,0.0,0.0,0.0
0,5,51,0.02816180738196012,0.0,0.0,0.0,0.0
0,5,52,0.03492294779596656,0.0,0.0,0.0,0.0
0,5,53,0.08511836358178382,0.0,0.0,0.0,0.0
0,5,54,0.012495526037381225,0.0,0.0,0.0,0.0
0,5,55,0.06047159572466154,0.0,0.0,0.0,0.0
0,5,56,0.013098964100848202,0.0,0.0,0.0,0.0
0,5,57,0.026740461079733865,0.0,0.0,0.0,0.0
0,5,58,0.08536117507169999,0.0,0.0,0.0,0.0
0,5,59,0.009821132237232312,0.0,0.0,0.0,0.0
0,5,60,0.0820931895607708,0.0,0.0,0.0,0.0
0,5,61,0.0483495040084908,0.0,0.0,0.0,0.0
0,5,62,0.006636308206747335,0.0,0.0,0.0,0.0
0,5,63,0.03408184700807261,0.0,0.0,0.0,0.0
0,6,0,0.006302265385291844,0.0,0.0,0.0,0.0
0,6,1,0.045996061350871684,0.0,0.0,0.0,0.0
0,6,2,0.011973695532560575,0.0,0.0,0.0,0.0
0,6,3,0.07828028631888795,0.0,0.0,0.0,0.0
0,6,4,0.032020592137314056,0.0,0.0,0.0,0.0
0,6,5,0.05059168201214476,0.0,0.0,0.0,0.0
0,6,7,0.05275544786669883,0.0,0.0,0.0,0.0
0,6,8,0.05378767752162214,0.0,0.0,0.0,0.0
0,6,9,0.008727195297545148,0.0,0.0,0.0,0.0
0,6,10,0.047208175219692956,0.0,0.0,0.0,0.0
0,6,11,0.07293534140872529,0.0,0.0,0.0,0.0
0,6,12,0.06809752468890092,0.0,0.0,0.0,0.0
0,6,13,0.04479413349854337,0.0,0.0,0.0,0.0
0,6,14,0.08644172678061426,0.0,0.0,0.0,0.0
0,6,15,0.06007390066736539,0.0,0.0,0.0,0.0
0,6,16,0.07132861085787076,0.0,0.0,0.0,0.0
0,6,17,0.08402249296803818,0.0,0.0,0.0,0.0
0,6,18,0.04077802224899876,0.0,0.0,0.0,0.0
0,6,19,0.08908950954787612,0.0,0.0,0.0,0.0
0,6,20,0.007129666270375118,0.0,0.0,0.0,0.0
0,6,21,0.06248133424363787,0.0,0.0,0.0,0.0
0,6,22,0.015803662139955522,0.0,0.0,0.0,0.0
0,6,23,0.08412525391391214,0.0,0.0,0.0,0.0
0,6,24,0.029053556242970825,0.0,0.0,0.0,0.0
0,6,25,0.015452824537040697,0.0,0.0,0.0,0.0
0,6,26,0.06921284196282383,0.0,0.0,0.0,0.0
0,6,27,0.0505985171707319,0.0,0.0,0.0,0.0
0,6,28,0.06902903054582962,0.0,0.0,0.0,0.0
0,6,29,0.042860700361917296,0.0,0.0,0.0,0.0
0,6,30,0.032642567381319855,0.0,0.0,0.0,0.0
0,6,31,0.027511612480172934,0.0,0.0,0.0,0.0
0,6,32,0.07732040424466041,0.0,0.0,0.0,0.0
0,6,33,0.015838049124674684,0.0,0.0,0.0,0.0
0,6,34,0.049017700070368486,0.0,0.0,0.0,0.0
0,6,35,0.018114030787354435,0.0,0.0,0.0,0.0
0,6,36,0.06931004494148715,0.0,0.0,0.0,0.0
0,6,37,0.04315735831162583,0.0,0.0,0.0,0.0
0,6,38,0.06521237668547723,0.0,0.0,0.0,0.0
0,6,39,0.04353690307897896,0.0,0.0,0.0,0.0
0,6,40,0.010140450390944945,0.0,0.0,0.0,0.0
0,6,41,0.06073974637438301,0.0,0.0,0.0,0.0
0,6,42,0.08775354993707356,0.0,0.0,0.0,0.0
0,6,43,0.037734666772701854,0.0,0.0,0.0,0.0
0,6,44,0.05459295515611623,0.0,0.0,0.0,0.0
0,6,45,0.06671364939931261,0.0,0.0,0.0,0.0
0,6,46,0.03145357548064272,0.0,0.0,0.0,0.0
0,6,47,0.06381435086429169,0.0,0.0,0.0,0.0
0,6,48,0.0660007863369247,0.0,0.0,0.0,0.0
0,6,49,0.013452117112999894,0.0,0.0,0.0,0.0
0,6,50,0.04623705500376547,0.0,0.0,0.0,0.0
0,6,51,0.010906711850816542,0.0,0.0,0.0,0.0
0,6,52,0.028156495078747068,0.0,0.0,0.0,0.0
0,6,53,0.0439454327184027,0.0,0.0,0.0,0.0
0,6,54,0.025572395873801078,0.0,0.0,0.0,0.0
0,6,55,0.06122072601196342,0.0,0.0,0.0,0.0
0,6,56,0.08333346695760097,0.0,0.0,0.0,0.0
0,6,57,0.060837303031934416,0.0,0.0,0.0,0.0
0,6,58,0.02031432437497982,0.0,0.0,0.0,0.0
0,6,59,0.037619621334413496,0.0,0.0,0.0,0.0
0,6,60,0.011817858744030546,0.0,0.0,0.0,0.0
0,6,61,0.04662745810951339,0.0,0.0,0.0,0.0
0,6,62,0.04771114992213643,0.0,0.0,0.0,0.0
0,6,63,0.06639585309705101,0.0,0.0,0.0,0.0
0,7,0,0.01882291461443248,0.0,0.0,0.0,0.0
0,7,1,0.03955964867265488,0.0,0.0,0.0,0.0
0,7,2,0.06208315641861169,0.0,0.0,0.0,0.0
0,7,3,0.006159732888011379,0.0,0.0,0.0,0.0
0,7,4,0.06252600623794703,0.0,0.0,0.0,0.0
0,7,5,0.08816022748162199,0.0,0.0,0.0,0.0
0,7,6,0.031073542768081296,0.0,0.0,0.0,0.0
0,7,8,0.029562567447364824,0.0,0.0,0.0,0.0
0,7,9,0.05030458887551931,0.0,0.0,0.0,0.0
0,7,10,0.06170699075359279,0.0,0.0,0.0,0.0
0,7,11,0.024192107107320955,0.0,0.0,0.0,0.0
0,7,12,0.042680969148192784,0.0,0.0,0.0,0.0
0,7,13,0.044519515662222876,0.0,0.0,0.0,0.0
0,7,14,0.04180100035792659,0.0,0.0,0.0,0.0
0,7,15,0.08014085091819079,0.0,0.0,0.0,0.0
0,7,16,0.084280386806445,0.0,0.0,0.0,0.0
0,7,17,0.07311647128484583,0.0,0.0,0.0,0.0
0,7,18,0.04339818334516001,0.0,0.0,0.0,0.0
0,7,19,0.07175117172357703,0.0,0.0,0.0,0.0
0,7,20,0.006195405139861166,0.0,0.0,0.0,0.0
0,7,21,0.04940473218707237,0.0,0.0,0.0,0.0
0,7,22,0.018306428686810955,0.0,0.0,0.0,0.0
0,7,23,0.021926866289069917,0.0,0.0,0.0,0.0
0,7,24,0.0642781441409744,0.0,0.0,0.0,0.0
0,7,25,0.02221673238737184,0.0,0.0,0.0,0.0
0,7,26,0.00812285452198181,0.0,0.0,0.0,0.0
0,7,27,0.03535558502477067,0.0,0.0,0.0,0.0
0,7,28,0.014884793983998282,0.0,0.0,0.0,0.0
0,7,29,0.06483323640518493,0.0,0.0,0.0,0.0
0,7,30,0.010027182431658031,0.0,0.0,0.0,0.0
0,7,31,0.07136655446273443,0.0,0.0,0.0,0.0
0,7,32,0.041993508529427376,0.0,0.0,0.0,0.0
0,7,33,0.07192164961834245,0.0,0.0,0.0,0.0
0,7,34,0.06662272963376129,0.0,0.0,0.0,0.0
0,7,35,0.040463312164516485,0.0,0.0,0.0,0.0
0,7,36,0.0214688017286189,0.0,0.0,0.0,0.0
0,7,37,0.06718385194460032,0.0,0.0,0.0,0.0
0,7,38,0.009488321291104829,0.0,0.0,0.0,0.0
0,7,39,0.023974604005891166,0.0,0.0,0.0,0.0
0,7,40,0.048661566645131396,0.0,0.0,0.0,0.0
0,7,41,0.05359079430755042,0.0,0.0,0.0,0.0
0,7,42,0.009329716714475161,0.0,0.0,0.0,0.0
0,7,43,0.05823753638950373,0.0,0.0,0.0,0.0
0,7,44,0.07512949419141271,0.0,0.0,0.0,0.0
0,7,45,0.04010381487306451,0.0,0.0,0.0,0.0
0,7,46,0.024777873619786152,0.0,0.0,0.0,0.0
0,7,47,0.04137136090280532,0.0,0.0,0.0,0.0
0,7,48,0.041421283582159484,0.0,0.0,0.0,0.0
0,7,49,0.04058283642899234,0.0,0.0,0.0,0.0
0,7,50,0.05164199723614003,0.0,0.0,0.0,0.0
0,7,51,0.021663908667788827,0.0,0.0,0.0,0.0
0,7,52,0.08557861317381828,0.0,0.0,0.0,0.0
0,7,53,0.04986524116644143,0.0,0.0,0.0,0.0
0,7,54,0.019265747730207845,0.0,0.0,0.0,0.0
0,7,55,0.0766222261325744,0.0,0.0,0.0,0.0
0,7,56,0.03236660601890125,0.0,0.0,0.0,0.0
0,7,57,0.058984487872425266,0.0,0.0,0.0,0.0
0,7,58,0.07111460753214473,0.0,0.0,0.0,0.0
0,7,59,0.07884854259587556,0.0,0.0,0.0,0.0
0,7,60,0.02900524699383051,0.0,0.0,0.0,0.0
0,7,61,0.033681888859554296,0.0,0.0,0.0,0.0
0,7,62,0.035549248062248524,0.0,0.0,0.0,0.0
0,7,63,0.08038130197596413,0.0,0.0,0.0,0.0
0,8,0,0.06061358469987293,0.0,0.0,0.0,0.0
0,8,1,0.030732814878942645,0.0,0.0,0.0,0.0
0,8,2,0.008444459410166277,0.0,0.0,0.0,0.0
0,8,3,0.05962763213816547,0.0,0.0,0.0,0.0
0,8,4,0.012146486833439083,0.0,0.0,0.0,0.0
0,8,5,0.08148744553557985,0.0,0.0,0.0,0.0
0,8,6,0.06903724333166468,0.0,0.0,0.0,0.0
0,8,7,0.019394432469401528,0.0,0.0,0.0,0.0
0,8,9,0.0476207584564097,0.0,0.0,0.0,0.0
0,8,10,0.043460727961280574,0.0,0.0,0.0,0.0
0,8,11,0.06319369749332823,0.0,0.0,0.0,0.0
0,8,12,0.0713695081255862,0.0,0.0,0.0,0.0
0,8,13,0.08012322417602008,0.0,0.0,0.0,0.0
0,8,14,0.042587297541613216,0.0,0.0,0.0,0.0
0,8,15,0.014229920982372734,0.0,0.0,0.0,0.0
0,8,16,0.035646918866457426,0.0,0.0,0.0,0.0
0,8,17,0.03104151260957682,0.0,0.0,0.0,0.0
0,8,18,0.019944685923537243,0.0,0.0,0.0,0.0
0,8,19,0.061442552276854794,0.0,0.0,0.0,0.0
0,8,20,0.010985947918616023,0.0,0.0,0.0,0.0
0,8,21,0.03161197200931778,0.0,0.0,0.0,0.0
0,8,22,0.05902310126241062,0.0,0.0,0.0,0.0
0,8,23,0.06761640961540238,0.0,0.0,0.0,0.0
0,8,24,0.08732514063954479,0.0,0.0,0.0,0.0
0,8,25,0.08393607832127013,0.0,0.0,0.0,0.0
0,8,26,0.04692671725681302,0.0,0.0,0.0,0.0
0,8,27,0.035109714631419854,0.0,0.0,0.0,0.0
0,8,28,0.02809274444840102,0.0,0.0,0.0,0.0
0,8,29,0.04631624750280822,0.0,0.0,0.0,0.0
0,8,30,0.008009789507114475,0.0,0.0,0.0,0.0
0,8,31,0.01757293629235728,0.0,0.0,0.0,0.0
0,8,32,0.07348281458576203,0.0,0.0,0.0,0.0
0,8,33,0.0815007129427093,0.0,0.0,0.0,0.0
0,8,34,0.06605745580080138,0.0,0.0,0.0,0.0
0,8,35,0.06012272748247568,0.0,0.0,0.0,0.0
0,8,36,0.05507441676841312,0.0,0.0,0.0,0.0
0,8,37,0.048711115989273523,0.0,0.0,0.0,0.0
0,8,38,0.08401902533681667,0.0,0.0,0.0,0.0
0,8,39,0.027636179977926785,0.0,0.0,0.0,0.0
0,8,40,0.010096264312384643,0.0,0.0,0.0,0.0
0,8,41,0.033749519643020004,0.0,0.0,0.0,0.0
0,8,42,0.01978103759941701,0.0,0.0,0.0,0.0
0,8,43,0.012771769834659358,0.0,0.0,0.0,0.0
0,8,44,0.0408247603327589,0.0,0.0,0.0,0.0
0,8,45,0.0842899450019727,0.0,0.0,0.0,0.0
0,8,46,0.0875956166812193,0.0,0.0,0.0,0.0
0,8,47,0.08546828517889166,0.0,0.0,0.0,0.0
0,8,48,0.024606804610487004,0.0,0.0,0.0,0.0
0,8,49,0.0800106128605376,0.0,0.0,0.0,0.0
0,8,50,0.019449937372933122,0.0,0.0,0.0,0.0
0,8,51,0.029613195932663913,0.0,0.0,0.0,0.0
0,8,52,0.0328717634918627,0.0,0.0,0.0,0.0
0,8,53,0.07973834335104574,0.0,0.0,0.0,0.0
0,8,54,0.04220510030163121,0.0,0.0,0.0,0.0
0,8,55,0.04929047691614251,0.0,0.0,0.0,0.0
0,8,56,0.03443418788960694,0.0,0.0,0.0,0.0
0,8,57,0.026779561674866482,0.0,0.0,0.0,0.0
0,8,58,0.017888566082086006,0.0,0.0,0.0,0.0
0,8,59,0.0661255263034724,0.0,0.0,0.0,0.0
0,8,60,0.03908150927548253,0.0,0.0,0.0,0.0
0,8,61,0.011018713711140703,0.0,0.0,0.0,0.0
0,8,62,0.018152142109045873,0.0,0.0,0.0,0.0
0,8,63,0.04920061349152645,0.0,0.0,0.0,0.0
0,9,0,0.06472633005113287,0.0,0.0,0.0,0.0
0,9,1,0.0633081130853484,0.0,0.0,0.0,0.0
0,9,2,0.03479389123868756,0.0,0.0,0.0,0.0
0,9,3,0.06306619132162451,0.0,0.0,0.0,0.0
0,9,4,0.015369931621082838,0.0,0.0,0.0,0.0
0,9,5,0.06875263496069348,0.0,0.0,0.0,0.0
0,9,6,0.06410258636181265,0.0,0.0,0.0,0.0
0,9,7,0.0222986663177428,0.0,0.0,0.0,0.0
0,9,8,0.07514153502732825,0.0,0.0,0.0,0.0
0,9,10,0.043505312473599574,0.0,0.0,0.0,0.0
0,9,11,0.03186236520332022,0.0,0.0,0.0,0.0
0,9,12,0.0405112954613685,0.0,0.0,0.0,0.0
0,9,13,0.043588164355983554,0.0,0.0,0.0,0.0
0,9,15,0.05045206082364972,0.0,0.0,0.0,0.0
0,9,16,0.012152674966164342,0.0,0.0,0.0,0.0
0,9,17,0.03331153217901036,0.0,0.0,0.0,0.0
0,9,18,0.07513399152962882,0.0,0.0,0.0,0.0
0,9,19,0.016046456139344908,0.0,0.0,0.0,0.0
0,9,20,0.022840226210178873,0.0,0.0,0.0,0.0
0,9,21,0.029530764777547125,0.0,0.0,0.0,0.0
0,9,22,0.04027169814649847,0.0,0.0,0.0,0.0
0,9,23,0.023101921944772424,0.0,0.0,0.0,0.0
0,9,24,0.0814251622169553,0.0,0.0,0.0,0.0
0,9,25,0.008449601735963144,0.0,0.0,0.0,0.0
0,9,26,0.026498854781367598,0.0,0.0,0.0,0.0
0,9,27,0.02389484639466874,0.0,0.0,0.0,0.0
0,9,28,0.06498839304175147,0.0,0.0,0.0,0.0
0,9,29,0.08792052110248434,0.0,0.0,0.0,0.0
0,9,30,0.028061366968871702,0.0,0.0,0.0,0.0
0,9,31,0.08665816163082257,0.0,0.0,0.0,0.0
0,9,32,0.027150201953572803,0.0,0.0,0.0,0.0
0,9,33,0.038948270469953306,0.0,0.0,0.0,0.0
0,9,34,0.08616590241061535,0.0,0.0,0.0,0.0
0,9,35,0.011682339643985804,0.0,0.0,0.0,0.0
0,9,36,0.06562613954920826,0.0,0.0,0.0,0.0
0,9,37,0.013006597711874762,0.0,0.0,0.0,0.0
0,9,38,0.06349166900724271,0.0,0.0,0.0,0.0
0,9,39,0.07377967621403873,0.0,0.0,0.0,0.0
0,9,40,0.07206816707119303,0.0,0.0,0.0,0.0
0,9,41,0.01668596399446172,0.0,0.0,0.0,0.0
0,9,42,0.02116774334032403,0.0,0.0,0.0,0.0
0,9,43,0.034051222724747046,0.0,0.0,0.0,0.0
0,9,44,0.054595627374190034,0.0,0.0,0.0,0.0
0,9,45,0.01938168680255091,0.0,0.0,0.0,0.0
0,9,46,0.012028222585016523,0.0,0.0,0.0,0.0
0,9,47,0.01345854592943543,0.0,0.0,0.0,0.0
0,9,48,0.04698079249120118,0.0,0.0,0.0,0.0
0,9,49,0.056349716930909934,0.0,0.0,0.0,0.0
0,9,50,0.03521593043360814,0.0,0.0,0.0,0.0
0,9,51,0.04255091239661762,0.0,0.0,0.0,0.0
0,9,52,0.06325042128108156,0.0,0.0,0.0,0.0
0,9,53,0.04155770946304012,0.0,0.0,0.0,0.0
0,9,54,0.08514583264553556,0.0,0.0,0.0,0.0
0,9,55,0.08422739135945925,0.0,0.0,0.0,0.0
0,9,56,0.027203626358423383,0.0,0.0,0.0,0.0
0,9,57,0.01584205612118946,0.0,0.0,0.0,0.0
0,9,58,0.036917976101319555,0.0,0.0,0.0,0.0
0,9,59,0.04967924090795431,0.0,0.0,0.0,0.0
0,9,60,0.029967462238601854,0.0,0.0,0.0,0.0
0,9,61,0.01923517261740057,0.0,0.0,0.0,0.0
0,9,62,0.07395348483868515,0.0,0.0,0.0,0.0
0,9,63,0.0752964650228109,0.0,0.0,0.0,0.0
0,10,0,0.04951961680828828,0.0,0.0,0.0,0.0
0,10,1,0.0788718200683727,0.0,0.0,0.0,0.0
0,10,2,0.018130218124766673,0.0,0.0,0.0,0.0
0,10,3,0.06474547477457236,0.0,0.0,0.0,0.0
0,10,4,0.011126883186158032,0.0,0.0,0.0,0.0
0,10,5,0.08363805073410747,0.0,0.0,0.0,0.0
0,10,6,0.05923623426480733,0.0,0.0,0.0,0.0
0,10,7,0.08900252516062082,0.0,0.0,0.0,0.0
0,10,8,0.02641244169634372,0.0,0.0,0.0,0.0
0,10,9,0.047854648407505994,0.0,0.0,0.0,0.0
0,10,10,0.03565769422766923,0.0,0.0,0.0,0.0
0,10,11,0.03292801906554062,0.0,0.0,0.0,0.0
0,10,12,0.025285525112576798,0.0,0.0,0.0,0.0
0,10,13,0.044200173120446225,0.0,0.0,0.0,0.0
0,10,14,0.07790755551283547,0.0,0.0,0.0,0.0
0,10,15,0.010697053616654448,0.0,0.0,0.0,0.0
0,10,16,0.02265746996514737,0.0,0.0,0.0,0.0
0,10,17,0.0464491541839135,0.0,0.0,0.0,0.0
0,10,18,0.04773267155921945,0.0,0.0,0.0,0.0
0,10,19,0.022436845115475487,0.0,0.0,0.0,0.0
0,10,20,0.028145101826848304,0.0,0.0,0.0,0.0
0,10,21,0.056477845811669175,0.0,0.0,0.0,0.0
0,10,22,0.08504808749328233,0.0,0.0,0.0,0.0
0,10,23,0.04834927698736951,0.0,0.0,0.0,0.0
0,10,24,0.07647820944524476,0.0,0.0,0.0,0.0
0,10,25,0.06105252097010923,0.0,0.0,0.0,0.0
0,10,26,0.01909793973200547,0.0,0.0,0.0,0.0
0,10,27,0.02850070012304952,0.0,0.0,0.0,0.0
0,10,28,0.07087382508602177,0.0,0.0,0.0,0.0
0,10,29,0.08578431248207528,0.0,0.0,0.0,0.0
0,10,30,0.024331361848608145,0.0,0.0,0.0,0.0
0,10,31,0.04622269135570365,0.0,0.0,0.0,0.0
0,10,32,0.06196963266938971,0.0,0.0,0.0,0.0
0,10,33,0.007369587414460471,0.0,0.0,0.0,0.0
0,10,34,0.012573262702199196,0.0,0.0,0.0,0.0
0,10,35,0.03338365172056151,0.0,0.0,0.0,0.0
0,10,36,0.07601424359113082,0.0,0.0,0.0,0.0
0,10,37,0.04474359219156327,0.0,0.0,0.0,0.0
0,10,38,0.061491605231147994,0.0,0.0,0.0,0.0
0,10,39,0.08156469355056373,0.0,0.0,0.0,0.0
0,10,40,0.03006624911256918,0.0,0.0,0.0,0.0
0,10,41,0.07567248185089685,0.0,0.0,0.0,0.0
0,10,42,0.08386310826987424,0.0,0.0,0.0,0.0
0,10,43,0.08028242636199343,0.0,0.0,0.0,0.0
0,10,44,0.08344657004647917,0.0,0.0,0.0,0.0
0,10,45,0.06787147362219026,0.0,0.0,0.0,0.0
0,10,46,0.033908745077497485,0.0,0.0,0.0,0.0
0,10,47,0.02584464392520012,0.0,0.0,0.0,0.0
0,10,48,0.03898402752318821,0.0,0.0,0.0,0.0
0,10,49,0.08056068076950965,0.0,0.0,0.0,0.0
0,10,50,0.06096101173712593,0.0,0.0,0.0,0.0
0,10,51,0.034659463691132084,0.0,0.0,0.0,0.0
0,10,52,0.016366240558441172,0.0,0.0,0.0,0.0
0,10,53,0.02456075575422343,0.0,0.0,0.0,0.0
0,10,54,0.0391720879535276,0.0,0.0,0.0,0.0
0,10,55,0.08442158792171718,0.0,0.0,0.0,0.0
0,10,56,0.07150521007284702,0.0,0.0,0.0,0.0
0,10,57,0.020309892557376398,0.0,0.0,0.0,0.0
0,10,58,0.054449637822654336,0.0,0.0,0.0,0.0
0,10,59,0.039875317926208353,0.0,0.0,0.0,0.0
0,10,60,0.04858078871074347,0.0,0.0,0.0,0.0
0,10,61,0.007445551329025841,0.0,0.0,0.0,0.0
0,10,62,0.08369727609686654,0.0,0.0,0.0,0.0
0,10,63,0.05436742355354306,0.0,0.0,0.0,0.0
0,11,0,0.009335802668511863,0.0,0.0,0.0,0.0
0,11,1,0.08773875669320572,0.0,0.0,0.0,0.0
0,11,2,0.027615836294444127,0.0,0.0,0.0,0.0
0,11,3,0.011943613612958742,0.0,0.0,0.0,0.0
0,11,4,0.061811015793152374,0.0,0.0,0.0,0.0
0,11,5,0.019938134067144248,0.0,0.0,0.0,0.0
0,11,6,0.052288438334386525,0.0,0.0,0.0,0.0
0,11,7,0.08905543459833402,0.0,0.0,0.0,0.0
0,11,8,0.08584581247448186,0.0,0.0,0.0,0.0
0,11,9,0.06321714758919114,0.0,0.0,0.0,0.0
0,11,10,0.034271472335592634,0.0,0.0,0.0,0.0
0,11,12,0.07488651031180678,0.0,0.0,0.0,0.0
0,11,13,0.03171361173405333,0.0,0.0,0.0,0.0
0,11,14,0.03909841707492466,0.0,0.0,0.0,0.0
0,11,15,0.08886368068977107,0.0,0.0,0.0,0.0
0,11,16,0.03513499743538056,0.0,0.0,0.0,0.0
0,11,17,0.03625845646658654,0.0,0.0,0.0,0.0
0,11,18,0.030748571789247885,0.0,0.0,0.0,0.0
0,11,19,0.05393550086224334,0.0,0.0,0.0,0.0
0,11,20,0.07425820802457576,0.0,0.0,0.0,0.0
0,11,21,0.013859240065243032,0.0,0.0,0.0,0.0
0,11,22,0.02366762412383351,0.0,0.0,0.0,0.0
0,11,23,0.043240946090217745,0.0,0.0,0.0,0.0
0,11,24,0.013474373053812397,0.0,0.0,0.0,0.0
0,11,25,0.07891331743861478,0.0,0.0,0.0,0.0
0,11,26,0.04927289263058186,0.0,0.0,0.0,0.0
0,11,27,0.011368873690265041,0.0,0.0,0.0,0.0
0,11,28,0.03418467154655647,0.0,0.0,0.0,0.0
0,11,29,0.05171045485916829,0.0,0.0,0.0,0.0
0,11,30,0.08763778476508655,0.0,0.0,0.0,0.0
0,11,31,0.029223794216542587,0.0,0.0,0.0,0.0
0,11,32,0.02920411988484023,0.0,0.0,0.0,0.0
0,11,33,0.027645098363306336,0.0,0.0,0.0,0.0
0,11,34,0.04733252237165701,0.0,0.0,0.0,0.0
0,11,35,0.06962256142500799,0.0,0.0,0.0,0.0
0,11,36,0.01337229554681761,0.0,0.0,0.0,0.0
0,11,37,0.08231663068852259,0.0,0.0,0.0,0.0
0,11,38,0.016031189090614347,0.0,0.0,0.0,0.0
0,11,39,0.08013640663347145,0.0,0.0,0.0,0.0
0,11,40,0.04891260807662423,0.0,0.0,0.0,0.0
0,11,41,0.02499900828821272,0.0,0.0,0.0,0.0
0,11,42,0.006563762781981993,0.0,0.0,0.0,0.0
0,11,43,0.05173786695813067,0.0,0.0,0.0,0.0
0,11,44,0.06754826886539864,0.0,0.0,0.0,0.0
0,11,45,0.04618111338953134,0.0,0.0,0.0,0.0
0,11,46,0.07551459347017446,0.0,0.0,0.0,0.0
0,11,47,0.04606647709358964,0.0,0.0,0.0,0.0
0,11,48,0.07481721828605724,0.0,0.0,0.0,0.0
